,individual,language_indiv,filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,correct_answer,binarized_answer,nb_stimuli,TGT_first_code,language_indiv_code,language_stimuli,language_stimuli_code
3596,20,french,ES_TRIP27406_1,y:,i:,m,v,ES210,ES149,ES45,ES-participant3,ES-participant2,True,2,1,24,1,1,ES,6
3597,20,french,BR_TRIP65385_0,õ,ẽ,l,s,BR700,BR839,BR888,BR-participant1,BR-participant5,False,2,1,25,0,1,BR,2
3598,20,french,EN_TRIP12389_1,ɪ,æ,z,f,EN2530,EN2310,EN1240,EN-participant5,EN-participant3,True,3,1,26,1,1,EN,1
3599,20,french,FR_TRIP19184_0,œ,o,z,b,FR2136,FR1888,FR1599,FR-participant3,FR-participant4,False,3,1,27,0,1,FR,0
3600,20,french,GL_TRIP1487_1,ɛ,e,p,p,GLO110,GLO107,GLO52,S04F,S05M,True,-3,-1,28,1,1,GL,4
3601,20,french,GR_TRIP66367_0,øː,yː,l,t,GR365,GR281,GR167,GR-participant4,GR-participant2,False,-2,-1,29,0,1,GR,3
3602,20,french,TU_TRIP700_1,y,u,f,z,TU123,TU99,TU235,TU-participant4,TU-participant1,True,1,1,30,1,1,TU,5
3603,20,french,BR_TRIP14646_0,ĩ,ɐ̃,z,b,BR504,BR617,BR260,BR-participant3,BR-participant4,False,-1,-1,31,0,1,BR,2
3604,20,french,ES_TRIP9374_0,ø:,ɤ:,s,t,ES309,ES286,ES189,ES-participant5,ES-participant3,False,-2,-1,32,0,1,ES,6
3605,20,french,BR_TRIP66418_1,e,ɛ,d,s,BR751,BR811,BR489,BR-participant1,BR-participant3,True,3,1,33,1,1,BR,2
3606,20,french,GR_TRIP40933_0,aː,ʏ,b,s,GR107,GR28,GR204,GR-participant6,GR-participant2,False,2,1,34,0,1,GR,3
3607,20,french,ES_TRIP9049_1,a:,ɤ:,l,s,ES23,ES67,ES236,ES-participant2,ES-participant1,True,2,1,35,1,1,ES,6
3608,20,french,FR_TRIP76325_0,ɑ̃,ɛ̃,f,f,FR3795,FR3486,FR1771,FR-participant5,FR-participant3,False,1,1,36,0,1,FR,0
3609,20,french,TU_TRIP9838_1,y,ɯ,p,t,TU225,TU230,TU170,TU-participant1,TU-participant3,True,1,1,37,1,1,TU,5
3610,20,french,EN_TRIP40722_0,u,ɑ,z,f,EN1866,EN1642,EN2538,EN-participant1,EN-participant5,False,2,1,38,0,1,EN,1
3611,20,french,EN_TRIP8824_1,ʊ,ɪ,f,s,EN2269,EN1991,EN1034,EN-participant7,EN-participant4,True,3,1,39,1,1,EN,1
3612,20,french,GL_TRIP1309_1,aː,a,g,g,GLO146,GLO127,GLO1,S05M,S02M,True,3,1,40,1,1,GL,4
3613,20,french,BR_TRIP17505_0,ɔ,o,k,s,BR460,BR529,BR236,BR-participant3,BR-participant4,False,-1,-1,41,0,1,BR,2
3614,20,french,BR_TRIP31489_0,e,ĩ,s,p,BR865,BR970,BR320,BR-participant5,BR-participant4,False,2,1,42,0,1,BR,2
3615,20,french,BR_TRIP60037_1,ũ,ĩ,s,t,BR662,BR692,BR573,BR-participant1,BR-participant3,True,2,1,43,1,1,BR,2
3616,20,french,GR_TRIP36940_1,øː,ʏ,l,t,GR519,GR587,GR123,GR-participant1,GR-participant6,True,3,1,44,1,1,GR,3
3617,20,french,GR_TRIP27494_0,yː,aː,f,t,GR597,GR538,GR764,GR-participant1,GR-participant5,False,-1,-1,45,0,1,GR,3
3618,20,french,FR_TRIP49536_1,ɛ,e,z,b,FR101,FR342,FR1812,FR-participant6,FR-participant3,True,3,1,46,1,1,FR,0
3619,20,french,ES_TRIP7549_0,ɤ:,i:,l,s,ES31,ES32,ES232,ES-participant2,ES-participant1,False,2,1,47,0,1,ES,6
3620,20,french,FR_TRIP76548_1,ø,œ,f,f,FR3981,FR3566,FR1847,FR-participant5,FR-participant3,True,2,1,48,1,1,FR,0
3621,20,french,TU_TRIP7107_0,ɯ,i,t,s,TU53,TU45,TU160,TU-participant2,TU-participant3,False,-1,-1,49,0,1,TU,5
3622,20,french,ES_TRIP33047_0,ø:,æ:,l,s,ES267,ES235,ES66,ES-participant1,ES-participant2,False,2,1,50,0,1,ES,6
3623,20,french,EN_TRIP34755_0,ʊ,u,z,b,EN1339,EN1176,EN2372,EN-participant3,EN-participant5,False,2,1,51,0,1,EN,1
3624,20,french,GL_TRIP104_1,i,ɛ,p,p,GLO78,GLO39,GLO25,S03M,S04F,True,1,1,52,1,1,GL,4
3625,20,french,EN_TRIP37337_1,ɪ,i,f,s,EN1763,EN1899,EN2630,EN-participant1,EN-participant8,True,-2,-1,53,1,1,EN,1
3626,20,french,BR_TRIP13188_1,ɐ̃,a,t,t,BR539,BR627,BR675,BR-participant3,BR-participant1,True,-1,-1,54,1,1,BR,2
3627,20,french,FR_TRIP66305_0,ɛ,ɛ̃,z,f,FR1566,FR1483,FR4356,FR-participant4,FR-participant8,False,1,1,55,0,1,FR,0
3628,20,french,GR_TRIP78372_1,ɪ,ʏ,f,s,GR748,GR714,GR140,GR-participant5,GR-participant2,True,1,1,56,1,1,GR,3
3629,20,french,TU_TRIP733_0,y,i,f,z,TU110,TU120,TU16,TU-participant4,TU-participant2,False,1,1,57,0,1,TU,5
3630,20,french,BR_TRIP49028_1,õ,ĩ,l,g,BR851,BR846,BR161,BR-participant1,BR-participant2,True,2,1,58,1,1,BR,2
3631,20,french,EN_TRIP27449_0,ɑ,ʌ,z,f,EN775,EN897,EN2723,EN-participant4,EN-participant8,False,2,1,59,0,1,EN,1
3632,20,french,BR_TRIP13911_1,ẽ,ɐ̃,t,t,BR548,BR616,BR684,BR-participant3,BR-participant1,True,1,1,60,1,1,BR,2
3633,20,french,FR_TRIP57128_0,o,ɔ,f,f,FR1657,FR1456,FR3214,FR-participant4,FR-participant7,False,2,1,61,0,1,FR,0
3634,20,french,ES_TRIP28537_0,ɤ:,æ:,s,t,ES166,ES193,ES298,ES-participant3,ES-participant5,False,3,1,62,0,1,ES,6
3635,20,french,GR_TRIP51492_0,uː,ʊ,z,t,GR75,GR25,GR407,GR-participant6,GR-participant3,False,2,1,63,0,1,GR,3
3636,20,french,GR_TRIP49897_1,ʏ,iː,f,t,GR98,GR35,GR213,GR-participant6,GR-participant2,True,2,1,64,1,1,GR,3
3637,20,french,FR_TRIP19242_1,ɔ,ø,z,b,FR2216,FR1831,FR2652,FR-participant3,FR-participant1,True,3,1,65,1,1,FR,0
3638,20,french,BR_TRIP5190_1,ɔ,õ,d,g,BR197,BR68,BR215,BR-participant2,BR-participant4,True,3,1,66,1,1,BR,2
3639,20,french,FR_TRIP8145_0,e,i,z,f,FR868,FR780,FR3460,FR-participant2,FR-participant5,False,-3,-1,67,0,1,FR,0
3640,20,french,BR_TRIP57270_0,u,o,b,k,BR832,BR802,BR110,BR-participant1,BR-participant2,False,-3,-1,68,0,1,BR,2
3641,20,french,BR_TRIP26169_0,õ,ũ,m,d,BR954,BR901,BR276,BR-participant5,BR-participant4,False,3,1,69,0,1,BR,2
3642,20,french,TU_TRIP9723_1,œ,ɯ,p,t,TU205,TU199,TU137,TU-participant1,TU-participant3,True,2,1,70,1,1,TU,5
3643,20,french,ES_TRIP2639_1,ø:,y:,m,v,ES42,ES57,ES135,ES-participant2,ES-participant4,True,-2,-1,71,1,1,ES,6
3644,20,french,ES_TRIP13986_1,a:,æ:,l,s,ES296,ES319,ES164,ES-participant5,ES-participant3,True,-2,-1,72,1,1,ES,6
3645,20,french,GL_TRIP863_0,i,e,f,f,GLO58,GLO63,GLO53,S05M,S07F,False,2,1,73,0,1,GL,4
3646,20,french,EN_TRIP7005_0,ɛ,eɪ,z,b,EN2085,EN1950,EN1266,EN-participant7,EN-participant3,False,2,1,74,0,1,EN,1
3647,20,french,BR_TRIP58555_1,e,i,f,s,BR818,BR759,BR1018,BR-participant1,BR-participant5,True,-2,-1,75,1,1,BR,2
3648,20,french,FR_TRIP26463_1,ɑ̃,ɔ̃,z,b,FR2993,FR3325,FR1520,FR-participant7,FR-participant4,True,1,1,76,1,1,FR,0
3649,20,french,GR_TRIP27320_0,yː,uː,f,t,GR551,GR639,GR378,GR-participant1,GR-participant4,False,2,1,77,0,1,GR,3
3650,20,french,BR_TRIP32829_0,ũ,ẽ,s,t,BR904,BR1051,BR662,BR-participant5,BR-participant1,False,2,1,78,0,1,BR,2
3651,20,french,GR_TRIP65897_1,øː,ʏ,n,t,GR369,GR324,GR584,GR-participant4,GR-participant1,True,1,1,79,1,1,GR,3
3652,20,french,BR_TRIP20082_0,i,ɛ,f,s,BR452,BR487,BR291,BR-participant3,BR-participant4,False,2,1,80,0,1,BR,2
3653,20,french,GR_TRIP78960_0,øː,yː,ks,d,GR734,GR689,GR414,GR-participant5,GR-participant3,False,2,1,81,0,1,GR,3
3654,20,french,GR_TRIP23089_1,iː,yː,b,s,GR462,GR491,GR290,GR-participant3,GR-participant4,True,2,1,82,1,1,GR,3
3655,20,french,BR_TRIP31489_1,e,ĩ,s,p,BR865,BR970,BR320,BR-participant5,BR-participant4,True,2,1,83,1,1,BR,2
3656,20,french,ES_TRIP5341_1,ɤ:,i:,s,t,ES13,ES62,ES166,ES-participant2,ES-participant3,True,2,1,84,1,1,ES,6
3657,20,french,BR_TRIP55996_0,ẽ,ĩ,z,b,BR683,BR687,BR550,BR-participant1,BR-participant3,False,2,1,85,0,1,BR,2
3658,20,french,ES_TRIP13567_1,æ:,y:,l,s,ES307,ES294,ES271,ES-participant5,ES-participant1,True,3,1,86,1,1,ES,6
3659,20,french,TU_TRIP11024_0,u,y,t,s,TU203,TU236,TU100,TU-participant1,TU-participant4,False,3,1,87,0,1,TU,5
3660,20,french,FR_TRIP6896_1,ɛ̃,ɛ,z,b,FR714,FR647,FR1480,FR-participant2,FR-participant4,True,3,1,88,1,1,FR,0
3661,20,french,BR_TRIP2350_0,ɐ̃,a,t,t,BR3,BR72,BR785,BR-participant2,BR-participant1,False,3,1,89,0,1,BR,2
3662,20,french,ES_TRIP6396_1,æ:,ɤ:,s,t,ES28,ES61,ES217,ES-participant2,ES-participant1,True,3,1,90,1,1,ES,6
3663,20,french,EN_TRIP27409_0,u,ʊ,z,b,EN1144,EN1020,EN46,EN-participant4,EN-participant6,False,2,1,91,0,1,EN,1
3664,20,french,FR_TRIP81935_1,ɔ,u,z,b,FR3433,FR3842,FR3238,FR-participant5,FR-participant7,True,2,1,92,1,1,FR,0
3665,20,french,ES_TRIP36787_0,i:,æ:,m,v,ES245,ES247,ES341,ES-participant1,ES-participant5,False,2,1,93,0,1,ES,6
3666,20,french,ES_TRIP21395_1,y:,ɤ:,m,v,ES81,ES112,ES354,ES-participant4,ES-participant5,True,2,1,94,1,1,ES,6
3667,20,french,GL_TRIP935_0,ɛ,e,f,f,GLO73,GLO63,GLO115,S05M,S07F,False,-1,-1,95,0,1,GL,4
3668,20,french,GR_TRIP9669_0,ʊ,ʏ,f,t,GR196,GR243,GR263,GR-participant2,GR-participant4,False,1,1,96,0,1,GR,3
3669,20,french,BR_TRIP8114_1,ɐ̃,ĩ,s,t,BR51,BR153,BR788,BR-participant2,BR-participant1,True,1,1,97,1,1,BR,2
3670,20,french,ES_TRIP2743_0,ø:,æ:,m,v,ES54,ES46,ES255,ES-participant2,ES-participant1,False,1,1,98,0,1,ES,6
3671,20,french,FR_TRIP12581_1,ɔ,ø,f,f,FR2004,FR1847,FR3609,FR-participant3,FR-participant5,True,1,1,99,1,1,FR,0
3672,20,french,GR_TRIP36149_1,ʏ,ɪ,f,s,GR566,GR557,GR354,GR-participant1,GR-participant4,True,2,1,100,1,1,GR,3
3673,20,french,TU_TRIP1730_0,y,i,t,s,TU80,TU77,TU48,TU-participant4,TU-participant2,False,-3,-1,101,0,1,TU,5
3674,20,french,EN_TRIP14787_1,ʊ,ʌ,t,s,EN2397,EN2484,EN760,EN-participant5,EN-participant2,True,3,1,102,1,1,EN,1
3675,20,french,TU_TRIP5093_0,u,i,ʃ,t,TU136,TU179,TU248,TU-participant3,TU-participant1,False,2,1,103,0,1,TU,5
3676,20,french,GR_TRIP22295_1,iː,ɪ,f,s,GR489,GR473,GR63,GR-participant3,GR-participant6,True,2,1,104,1,1,GR,3
3677,20,french,GR_TRIP77099_0,ʊ,uː,f,s,GR743,GR731,GR504,GR-participant5,GR-participant3,False,1,1,105,0,1,GR,3
3678,20,french,FR_TRIP65115_0,ɛ,e,z,b,FR1563,FR1623,FR1812,FR-participant4,FR-participant3,False,3,1,106,0,1,FR,0
3679,20,french,TU_TRIP9072_1,ɯ,i,ʃ,t,TU242,TU221,TU86,TU-participant1,TU-participant4,True,3,1,107,1,1,TU,5
3680,20,french,FR_TRIP84489_0,œ,ø,z,f,FR3954,FR3968,FR3367,FR-participant5,FR-participant7,False,3,1,108,0,1,FR,0
3681,20,french,EN_TRIP12055_1,ɑ,æ,z,b,EN2411,EN2307,EN549,EN-participant5,EN-participant2,True,3,1,109,1,1,EN,1
3682,20,french,GR_TRIP41043_0,ʏ,yː,b,s,GR28,GR4,GR396,GR-participant6,GR-participant3,False,3,1,110,0,1,GR,3
3683,20,french,FR_TRIP8043_1,i,e,z,f,FR780,FR868,FR56,FR-participant2,FR-participant6,True,3,1,111,1,1,FR,0
3684,20,french,GL_TRIP2358_1,ɛ,i,g,g,GLO158,GLO99,GLO18,S07F,S03M,True,2,1,112,1,1,GL,4
3685,20,french,EN_TRIP27748_0,u,ɑ,z,f,EN1147,EN775,EN47,EN-participant4,EN-participant6,False,2,1,113,0,1,EN,1
3686,20,french,EN_TRIP2860_1,ʊ,ɪ,z,b,EN203,EN295,EN1020,EN-participant6,EN-participant4,True,3,1,114,1,1,EN,1
3687,20,french,ES_TRIP31767_0,ɤ:,a:,s,t,ES214,ES230,ES286,ES-participant1,ES-participant5,False,2,1,115,0,1,ES,6
3688,20,french,FR_TRIP57090_0,œ,o,f,f,FR1615,FR1657,FR2074,FR-participant4,FR-participant3,False,2,1,116,0,1,FR,0
3689,20,french,BR_TRIP6064_1,õ,ɐ̃,k,s,BR164,BR2,BR421,BR-participant2,BR-participant4,True,3,1,117,1,1,BR,2
3690,20,french,FR_TRIP17751_1,y,i,z,f,FR2100,FR2097,FR327,FR-participant3,FR-participant6,True,3,1,118,1,1,FR,0
3691,20,french,GR_TRIP75649_0,yː,aː,ɡ,s,GR769,GR738,GR472,GR-participant5,GR-participant3,False,2,1,119,0,1,GR,3
3692,20,french,TU_TRIP3244_1,y,ɯ,d,ʃ,TU158,TU132,TU239,TU-participant3,TU-participant1,True,2,1,120,1,1,TU,5
3693,20,french,BR_TRIP35977_0,ɛ,e,t,ʃ,BR213,BR286,BR76,BR-participant4,BR-participant2,False,-1,-1,121,0,1,BR,2
3694,20,french,TU_TRIP838_1,ɯ,u,f,z,TU115,TU90,TU240,TU-participant4,TU-participant1,True,-1,-1,122,1,1,TU,5
3695,20,french,EN_TRIP37343_0,ɛ,eɪ,f,s,EN1801,EN1616,EN2946,EN-participant1,EN-participant8,False,-2,-1,123,0,1,EN,1
3696,20,french,BR_TRIP26432_1,ũ,u,m,d,BR901,BR1043,BR703,BR-participant5,BR-participant1,True,-1,-1,124,1,1,BR,2
3697,20,french,EN_TRIP7163_0,ʌ,æ,z,b,EN2217,EN2014,EN1599,EN-participant7,EN-participant1,False,1,1,125,0,1,EN,1
3698,20,french,ES_TRIP11337_1,æ:,a:,s,t,ES313,ES314,ES217,ES-participant5,ES-participant1,True,2,1,126,1,1,ES,6
3699,20,french,ES_TRIP16484_0,ø:,ɤ:,m,v,ES327,ES340,ES207,ES-participant5,ES-participant3,False,-2,-1,127,0,1,ES,6
3700,20,french,BR_TRIP65907_1,ĩ,õ,l,s,BR775,BR666,BR16,BR-participant1,BR-participant2,True,2,1,128,1,1,BR,2
3701,20,french,ES_TRIP31961_0,i:,y:,s,t,ES263,ES228,ES311,ES-participant1,ES-participant5,False,2,1,129,0,1,ES,6
3702,20,french,BR_TRIP65535_1,ɐ̃,ẽ,l,s,BR677,BR682,BR475,BR-participant1,BR-participant3,True,2,1,130,1,1,BR,2
3703,20,french,EN_TRIP22762_0,ɑ,ʌ,z,f,EN552,EN459,EN1927,EN-participant2,EN-participant7,False,-2,-1,131,0,1,EN,1
3704,20,french,BR_TRIP48889_1,i,ĩ,s,k,BR373,BR309,BR992,BR-participant4,BR-participant5,True,2,1,132,1,1,BR,2
3705,20,french,BR_TRIP38310_0,õ,ũ,k,b,BR420,BR431,BR513,BR-participant4,BR-participant3,False,2,1,133,0,1,BR,2
3706,20,french,BR_TRIP51188_1,õ,ẽ,t,t,BR699,BR771,BR21,BR-participant1,BR-participant2,True,2,1,134,1,1,BR,2
3707,20,french,FR_TRIP66395_0,e,ɛ̃,z,f,FR1626,FR1483,FR1917,FR-participant4,FR-participant3,False,3,1,135,0,1,FR,0
3708,20,french,GR_TRIP23009_1,iː,ʏ,b,s,GR462,GR509,GR373,GR-participant3,GR-participant4,True,3,1,136,1,1,GR,3
3709,20,french,FR_TRIP76104_0,ɔ,o,f,f,FR3609,FR3409,FR2004,FR-participant5,FR-participant3,False,3,1,137,0,1,FR,0
3710,20,french,FR_TRIP84461_1,œ,ɔ,z,f,FR3954,FR3596,FR3367,FR-participant5,FR-participant7,True,2,1,138,1,1,FR,0
3711,20,french,FR_TRIP50072_0,ɑ̃,ɔ̃,z,b,FR453,FR80,FR4271,FR-participant6,FR-participant8,False,2,1,139,0,1,FR,0
3712,20,french,GL_TRIP2141_0,i,e,f,f,GLO16,GLO76,GLO58,S01F,S05M,False,-1,-1,140,0,1,GL,4
3713,20,french,TU_TRIP4918_1,ɯ,œ,t,s,TU160,TU140,TU241,TU-participant3,TU-participant1,True,-2,-1,141,1,1,TU,5
3714,20,french,BR_TRIP36362_1,ɔ,õ,d,g,BR387,BR422,BR1058,BR-participant4,BR-participant5,True,2,1,142,1,1,BR,2
3715,20,french,BR_TRIP9171_1,ũ,ĩ,f,s,BR175,BR151,BR282,BR-participant2,BR-participant4,True,1,1,143,1,1,BR,2
3716,20,french,GL_TRIP896_0,ɔ,o,f,f,GLO61,GLO125,GLO118,S05M,S04F,False,2,1,144,0,1,GL,4
3717,20,french,BR_TRIP27429_0,u,o,b,k,BR908,BR1062,BR721,BR-participant5,BR-participant1,False,2,1,145,0,1,BR,2
3718,20,french,BR_TRIP1544_1,ɐ̃,ũ,m,d,BR7,BR170,BR403,BR-participant2,BR-participant4,True,2,1,146,1,1,BR,2
3719,20,french,ES_TRIP13003_0,y:,ø:,l,s,ES306,ES315,ES174,ES-participant5,ES-participant3,False,2,1,147,0,1,ES,6
3720,20,french,TU_TRIP2745_1,œ,y,p,t,TU102,TU113,TU205,TU-participant4,TU-participant1,True,2,1,148,1,1,TU,5
3721,20,french,GR_TRIP39037_0,uː,yː,z,t,GR638,GR631,GR332,GR-participant1,GR-participant4,False,2,1,149,0,1,GR,3
3722,20,french,EN_TRIP12179_1,ɪ,i,z,b,EN2527,EN2488,EN717,EN-participant5,EN-participant2,True,3,1,150,1,1,EN,1
3723,20,french,GL_TRIP133_0,a,aː,p,p,GLO96,GLO67,GLO4,S03M,S02M,False,-1,-1,151,0,1,GL,4
3724,20,french,BR_TRIP36172_1,ɔ,o,z,f,BR214,BR394,BR997,BR-participant4,BR-participant5,True,2,1,152,1,1,BR,2
3725,20,french,EN_TRIP24012_0,ɪ,æ,f,s,EN411,EN469,EN193,EN-participant2,EN-participant6,False,3,1,153,0,1,EN,1
3726,20,french,BR_TRIP30540_1,e,i,d,s,BR1014,BR979,BR283,BR-participant5,BR-participant4,True,2,1,154,1,1,BR,2
3727,20,french,GR_TRIP16752_0,aː,ʏ,f,t,GR387,GR430,GR258,GR-participant3,GR-participant4,False,2,1,155,0,1,GR,3
3728,20,french,BR_TRIP16944_0,ũ,ẽ,m,d,BR570,BR553,BR277,BR-participant3,BR-participant4,False,2,1,156,0,1,BR,2
3729,20,french,FR_TRIP66154_1,ɛ̃,ɑ̃,z,f,FR1483,FR1523,FR3098,FR-participant4,FR-participant7,True,-2,-1,157,1,1,FR,0
3730,20,french,GL_TRIP573_0,i,e,g,g,GLO69,GLO68,GLO22,S03M,S02M,False,1,1,158,0,1,GL,4
3731,20,french,BR_TRIP41881_0,ĩ,ẽ,z,b,BR304,BR256,BR60,BR-participant4,BR-participant2,False,2,1,159,0,1,BR,2
3732,20,french,BR_TRIP31849_1,ẽ,ɐ̃,l,s,BR1020,BR1047,BR769,BR-participant5,BR-participant1,True,2,1,160,1,1,BR,2
3733,20,french,BR_TRIP39754_0,ɐ̃,õ,m,d,BR253,BR276,BR948,BR-participant4,BR-participant5,False,2,1,161,0,1,BR,2
3734,20,french,BR_TRIP22489_1,ũ,ɐ̃,k,b,BR956,BR949,BR335,BR-participant5,BR-participant4,True,2,1,162,1,1,BR,2
3735,20,french,FR_TRIP17780_1,ɔ,o,z,f,FR2219,FR1891,FR1306,FR-participant3,FR-participant4,True,2,1,163,1,1,FR,0
3736,20,french,GR_TRIP30082_0,iː,ʏ,f,t,GR591,GR567,GR289,GR-participant1,GR-participant4,False,2,1,164,0,1,GR,3
3737,20,french,FR_TRIP65253_0,i,y,z,b,FR1665,FR1270,FR4402,FR-participant4,FR-participant8,False,2,1,165,0,1,FR,0
3738,20,french,TU_TRIP6352_1,ɯ,i,f,z,TU52,TU44,TU172,TU-participant2,TU-participant3,True,2,1,166,1,1,TU,5
3739,20,french,ES_TRIP34272_1,a:,ɤ:,l,s,ES236,ES232,ES296,ES-participant1,ES-participant5,True,2,1,167,1,1,ES,6
3740,20,french,GR_TRIP796_1,ʏ,aː,b,s,GR241,GR204,GR325,GR-participant2,GR-participant4,True,2,1,168,1,1,GR,3
3741,20,french,GL_TRIP1720_0,o,ɔ,g,g,GLO117,GLO65,GLO19,S02M,S03M,False,1,1,169,0,1,GL,4
3742,20,french,ES_TRIP10707_1,y:,i:,s,t,ES288,ES299,ES216,ES-participant5,ES-participant1,True,3,1,170,1,1,ES,6
3743,20,french,BR_TRIP48061_0,ĩ,e,s,p,BR415,BR320,BR970,BR-participant4,BR-participant5,False,3,1,171,0,1,BR,2
3744,20,french,TU_TRIP7270_1,ɯ,œ,t,s,TU53,TU65,TU173,TU-participant2,TU-participant3,True,-2,-1,172,1,1,TU,5
3745,20,french,BR_TRIP62041_1,õ,ɔ,k,s,BR653,BR715,BR87,BR-participant1,BR-participant2,True,2,1,173,1,1,BR,2
3746,20,french,EN_TRIP31897_0,ɑ,æ,f,s,EN1219,EN1417,EN10,EN-participant3,EN-participant6,False,2,1,174,0,1,EN,1
3747,20,french,GR_TRIP2833_0,aː,yː,ɡ,s,GR201,GR226,GR703,GR-participant2,GR-participant5,False,3,1,175,0,1,GR,3
3748,20,french,TU_TRIP567_1,i,y,f,z,TU107,TU110,TU219,TU-participant4,TU-participant1,True,3,1,176,1,1,TU,5
3749,21,french,BR_TRIP4687_1,ĩ,õ,l,g,BR62,BR155,BR776,BR-participant2,BR-participant1,True,1,1,0,1,1,BR,2
3750,21,french,TU_TRIP178_0,œ,y,d,ʃ,TU72,TU127,TU215,TU-participant4,TU-participant1,False,2,1,1,0,1,TU,5
3751,21,french,FR_TRIP50153_0,o,œ,z,b,FR526,FR391,FR800,FR-participant6,FR-participant2,False,2,1,2,0,1,FR,0
3752,21,french,GR_TRIP58398_0,ʏ,aː,f,t,GR355,GR344,GR567,GR-participant4,GR-participant1,False,2,1,3,0,1,GR,3
3753,21,french,ES_TRIP33282_1,ɤ:,æ:,l,s,ES220,ES235,ES292,ES-participant1,ES-participant5,True,3,1,4,1,1,ES,6
3754,21,french,EN_TRIP11286_1,æ,ʌ,t,s,EN2297,EN2003,EN1665,EN-participant7,EN-participant1,True,-2,-1,5,1,1,EN,1
3755,21,french,GL_TRIP2165_0,a,aː,f,f,GLO43,GLO154,GLO81,S01F,S05M,False,1,1,6,0,1,GL,4
3756,21,french,BR_TRIP47059_1,ĩ,ũ,s,t,BR416,BR280,BR559,BR-participant4,BR-participant3,True,1,1,7,1,1,BR,2
3757,21,french,FR_TRIP8392_1,u,ɔ,z,f,FR1084,FR1021,FR3845,FR-participant2,FR-participant5,True,1,1,8,1,1,FR,0
3758,21,french,BR_TRIP19672_0,e,i,d,s,BR489,BR451,BR814,BR-participant3,BR-participant1,False,3,1,9,0,1,BR,2
3759,21,french,EN_TRIP27141_1,ʌ,ɑ,z,b,EN894,EN772,EN364,EN-participant4,EN-participant6,True,-1,-1,10,1,1,EN,1
3760,21,french,GR_TRIP75649_0,yː,aː,ɡ,s,GR769,GR738,GR472,GR-participant5,GR-participant3,False,2,1,11,0,1,GR,3
3761,21,french,ES_TRIP17724_1,y:,ø:,m,v,ES342,ES339,ES150,ES-participant5,ES-participant3,True,1,1,12,1,1,ES,6
3762,21,french,TU_TRIP11776_0,ɯ,u,t,s,TU228,TU203,TU173,TU-participant1,TU-participant3,False,-1,-1,13,0,1,TU,5
3763,21,french,GR_TRIP66990_1,uː,yː,ts,k,GR334,GR284,GR409,GR-participant4,GR-participant3,True,1,1,14,1,1,GR,3
3764,21,french,FR_TRIP81996_0,ɛ̃,ɛ,z,b,FR3470,FR3779,FR1962,FR-participant5,FR-participant3,False,3,1,15,0,1,FR,0
3765,21,french,BR_TRIP36215_0,o,ɔ,z,f,BR222,BR214,BR607,BR-participant4,BR-participant3,False,1,1,16,0,1,BR,2
3766,21,french,EN_TRIP24038_1,ɪ,ʊ,f,s,EN411,EN749,EN2436,EN-participant2,EN-participant5,True,-1,-1,17,1,1,EN,1
3767,21,french,ES_TRIP5894_0,i:,æ:,s,t,ES62,ES16,ES263,ES-participant2,ES-participant1,False,2,1,18,0,1,ES,6
3768,21,french,BR_TRIP18437_1,ɐ̃,a,k,s,BR615,BR624,BR784,BR-participant3,BR-participant1,True,-1,-1,19,1,1,BR,2
3769,21,french,GL_TRIP1320_1,e,i,g,g,GLO0,GLO9,GLO68,S04F,S03M,True,1,1,20,1,1,GL,4
3770,21,french,FR_TRIP71654_0,e,i,f,f,FR2782,FR2522,FR1930,FR-participant1,FR-participant3,False,2,1,21,0,1,FR,0
3771,21,french,ES_TRIP7463_1,ɤ:,ø:,l,s,ES31,ES30,ES124,ES-participant2,ES-participant4,True,-1,-1,22,1,1,ES,6
3772,21,french,BR_TRIP27256_0,ɔ,õ,k,f,BR985,BR977,BR824,BR-participant5,BR-participant1,False,-1,-1,23,0,1,BR,2
3773,21,french,GR_TRIP46216_1,ʊ,uː,f,s,GR109,GR122,GR206,GR-participant6,GR-participant2,True,-2,-1,24,1,1,GR,3
3774,21,french,TU_TRIP2354_0,i,ɯ,ʃ,t,TU109,TU130,TU46,TU-participant4,TU-participant2,False,2,1,25,0,1,TU,5
3775,21,french,GR_TRIP79706_1,ʏ,yː,b,s,GR713,GR677,GR241,GR-participant5,GR-participant2,True,1,1,26,1,1,GR,3
3776,21,french,BR_TRIP53937_0,ũ,ẽ,m,d,BR669,BR843,BR891,BR-participant1,BR-participant5,False,-1,-1,27,0,1,BR,2
3777,21,french,EN_TRIP6942_0,u,ʊ,z,b,EN2049,EN2074,EN1863,EN-participant7,EN-participant1,False,-1,-1,28,0,1,EN,1
3778,21,french,FR_TRIP17769_1,ɔ,ø,z,f,FR2219,FR1834,FR40,FR-participant3,FR-participant6,True,2,1,29,1,1,FR,0
3779,21,french,FR_TRIP66011_1,ɔ,œ,z,f,FR1306,FR1602,FR4538,FR-participant4,FR-participant8,True,1,1,30,1,1,FR,0
3780,21,french,ES_TRIP13976_0,a:,æ:,l,s,ES296,ES307,ES104,ES-participant5,ES-participant4,False,2,1,31,0,1,ES,6
